topcreditor,topdebtor,creditor,debtor,amount,risk
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ForceReturnAction,IJavaStackFrame,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,InstanceFiltersAction,IJavaBreakpoint,6
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,InstanceFiltersAction,IJavaClassType,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,InstanceFiltersAction,IJavaFieldVariable,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,InstanceFiltersAction,IJavaType,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,InstanceFiltersAction,IJavaValue,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,InstanceFiltersAction,IJavaWatchpoint,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,JavaObjectValueEditor,IJavaVariable,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,JavaVariableValueEditor,IJavaType,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,JavaVariableValueEditor,IJavaVariable,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,NewDetailFormatterAction,IJavaType,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,NewDetailFormatterAction,IJavaValue,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,OpenDeclaringTypeAction,IJavaStackFrame,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,OpenReceivingTypeAction,IJavaModifiers,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,OpenReceivingTypeAction,IJavaStackFrame,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,OpenReceivingTypeAction,IJavaValue,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,OpenTypeAction,IJavaArrayType,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,OpenTypeAction,IJavaType,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,OpenVariableConcreteTypeAction,IJavaValue,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,OpenVariableDeclaredTypeAction,IJavaVariable,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,RemoveDetailFormatterAction,IJavaValue,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,RunToLineAdapter,JDIDebugModel,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ShowNullArrayEntriesAction,IJavaDebugTarget,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ShowQualifiedAction,JDIDebugModel,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ShowStratumAction,IJavaDebugTarget,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ShowStratumAction,IJavaReferenceType,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ShowStratumAction,IJavaStackFrame,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ShowSystemThreadsAction,IJavaThread,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,StepIntoSelectionHandler,IJavaModifiers,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,StepIntoSelectionHandler,IJavaStackFrame,7
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,StepIntoSelectionUtils,IJavaStackFrame,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,TerminateEvaluationAction,IJavaThread,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ToggleBreakpointAdapter,IJavaBreakpoint,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ToggleBreakpointAdapter,IJavaFieldVariable,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ToggleBreakpointAdapter,IJavaLineBreakpoint,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ToggleBreakpointAdapter,IJavaMethodBreakpoint,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ToggleBreakpointAdapter,IJavaModifiers,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ToggleBreakpointAdapter,IJavaWatchpoint,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.core,ToggleBreakpointAdapter,JDIDebugModel,6
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.core,JavaObjectValueEditor,JDIDebugPlugin,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.core,OpenTypeAction,JavaDebugUtils,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.core,ToggleBreakpointAdapter,JavaDebugUtils,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.core.model,ShowNullArrayEntriesAction,JDIVariable,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.eval.ast.engine,JavaPrimitiveValueEditor,ASTInstructionCompiler,5
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.eval.ast.engine,PrimitiveValidator,ASTInstructionCompiler,6
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.core.breakpoints,BreakpointLocationVerifierJob,ValidBreakpointLocationLocator,5
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.core.breakpoints,ToggleBreakpointAdapter,ValidBreakpointLocationLocator,5
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.core.logicalstructures,EditVariableLogicalStructureAction,JavaLogicalStructure,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.core.logicalstructures,EditVariableLogicalStructureAction,JavaLogicalStructures,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.core.logicalstructures,EditVariableLogicalStructureAction,JavaStructureErrorValue,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.debug.ui.launchConfigurations,RestoreDefaultEntriesAction,JavaClasspathTab,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,AddExternalFolderAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,AddExternalJarAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,AddFolderAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,AddJarAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,AddLibraryAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,AddProjectAction,IClasspathViewer,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,AddVariableAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,AttachSourceAction,IClasspathViewer,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,EditClasspathEntryAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,MoveDownAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,MoveUpAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,RemoveAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,RestoreDefaultEntriesAction,IClasspathViewer,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.launcher,RuntimeClasspathAction,IClasspathViewer,5
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,AbstractAddStepFilterAction,JavaDebugOptionsManager,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,AbstractAddStepFilterAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ActionDelegateHelper,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,AddLibraryAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,AddProjectAction,JDIDebugUIPlugin,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,BreakpointHitCountAction,JDIDebugUIPlugin,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,BreakpointLocationVerifierJob,BreakpointUtils,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,BreakpointLocationVerifierJob,JDIDebugUIPlugin,13
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,BreakpointSuspendPolicyToggleAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,BreakpointToggleAction,ExceptionHandler,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,BreakpointToggleAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,DisplayAction,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,DisplayPopup,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,EditDetailFormatterAction,JavaDetailFormattersManager,5
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,EditDetailFormatterAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,EditVariableLogicalStructureAction,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,EvaluateAction,EvaluationContextManager,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,EvaluateAction,JavaWordFinder,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,EvaluateAction,JDIDebugUIPlugin,11
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ExcludeExceptionLocationAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ExecuteAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ExpressionInputDialog,JDIDebugUIPlugin,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ExpressionInputDialog,JDISourceViewer,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ForceReturnAction,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,InspectAction,JDIDebugUIPlugin,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,InstanceFiltersAction,JDIDebugUIPlugin,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,JavaBreakpointPropertiesAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,JavaObjectValueEditor,JDIDebugUIPlugin,5
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,JavaPrimitiveValueEditor,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,JavaVariableValueEditor,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,JavaVariableValueEditor,JDIModelPresentation,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,NewDetailFormatterAction,JavaDetailFormattersManager,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,NewDetailFormatterAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ObjectActionDelegate,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,OpenDialogAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,OpenFromClipboardAction,JDIDebugUIPlugin,8
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,OpenTypeAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,PopupInspectAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,RemoveDetailFormatterAction,JavaDetailFormattersManager,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,RunToLineAdapter,BreakpointUtils,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,RunToLineAdapter,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ShowNullArrayEntriesAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ShowSystemThreadsAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,StepIntoSelectionHandler,JDIDebugUIPlugin,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,StepIntoSelectionHyperlinkDetector,EvaluationContextManager,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,StepIntoSelectionHyperlinkDetector,JavaWordFinder,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,StepIntoSelectionHyperlinkDetector,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,StepIntoSelectionUtils,EvaluationContextManager,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,StepIntoSelectionUtils,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,StringValueInputDialog,JDIDebugUIPlugin,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,TerminateEvaluationAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ToggleBreakpointAdapter,BreakpointUtils,6
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ToggleBreakpointAdapter,DebugWorkingCopyManager,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ToggleBreakpointAdapter,JDIDebugUIPlugin,7
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,ViewFilterAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui,WatchAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AbstractAddStepFilterAction,AbstractAddStepFilterAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AbstractAddStepFilterAction,ObjectActionDelegate,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ActionDelegateHelper,ActionDelegateHelper,17
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddAdvancedAction,AddAdvancedAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddAdvancedAction,RuntimeClasspathAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddExternalFolderAction,OpenDialogAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddExternalFolderAction,RuntimeClasspathAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddExternalJarAction,OpenDialogAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddExternalJarAction,RuntimeClasspathAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddFolderAction,AddFolderAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddFolderAction,RuntimeClasspathAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddJarAction,AddJarAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddJarAction,RuntimeClasspathAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddLibraryAction,RuntimeClasspathAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddProjectAction,AddProjectAction,6
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddProjectAction,ProjectSelectionDialog,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddProjectAction,RuntimeClasspathAction,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AddVariableAction,RuntimeClasspathAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,AttachSourceAction,RuntimeClasspathAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,BreakpointHitCountAction,BreakpointHitCountAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,BreakpointHitCountAction,HitCountDialog,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,BreakpointHitCountAction,ObjectActionDelegate,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,BreakpointLocationVerifierJob,BreakpointLocationVerifierJob,8
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,BreakpointLocationVerifierJob,ToggleBreakpointAdapter,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,BreakpointSuspendPolicyToggleAction,BreakpointSuspendPolicyToggleAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,BreakpointToggleAction,BreakpointToggleAction,21
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,DisplayAction,DisplayAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,DisplayAction,EvaluateAction,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,DisplayPopup,EvaluateAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,EditClasspathEntryAction,EditClasspathEntryAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,EditClasspathEntryAction,RuntimeClasspathAction,5
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,EditDetailFormatterAction,ObjectActionDelegate,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,EditVariableLogicalStructureAction,EditVariableLogicalStructureAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,EvaluateAction,EvaluateAction,72
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ExcludeExceptionLocationAction,ObjectActionDelegate,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ExecuteAction,EvaluateAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ExpressionInputDialog,ExpressionInputDialog,13
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ForceReturnAction,EvaluateAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,InspectAction,EvaluateAction,5
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,InspectAction,InspectAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,InstanceFiltersAction,InstanceFiltersAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,InstanceFiltersAction,ObjectActionDelegate,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,JavaBreakpointPropertiesAction,JavaBreakpointPropertiesAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,JavaObjectValueEditor,EvaluateAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,JavaObjectValueEditor,ExpressionInputDialog,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,JavaObjectValueEditor,JavaObjectValueEditor,8
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,JavaObjectValueEditor,StringValueInputDialog,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,JavaPrimitiveValueEditor,JavaPrimitiveValueEditor,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,JavaPrimitiveValueEditor,PrimitiveValidator,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,JavaVariableValueEditor,JavaVariableValueEditor,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,MoveDownAction,MoveDownAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,MoveDownAction,RuntimeClasspathAction,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,MoveUpAction,MoveUpAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,MoveUpAction,RuntimeClasspathAction,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,NewDetailFormatterAction,ObjectActionDelegate,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,OpenDialogAction,OpenDialogAction,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,OpenFromClipboardAction,OpenFromClipboardAction,39
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,OpenTypeAction,ObjectActionDelegate,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,OpenTypeAction,OpenTypeAction,9
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,PopupDisplayAction,EvaluateAction,6
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,PopupInspectAction,EvaluateAction,7
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,PrimitiveValidator,PrimitiveValidator,6
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,RemoveAction,RemoveAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,RemoveAction,RuntimeClasspathAction,4
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,RemoveDetailFormatterAction,ObjectActionDelegate,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,RestoreDefaultEntriesAction,RuntimeClasspathAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,RuntimeClasspathAction,RuntimeClasspathAction,13
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,RunToLineAdapter,RunToLineAdapter,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ShowConstantsAction,ViewFilterAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ShowMonitorThreadInformation,ShowMonitorThreadInformation,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ShowNullArrayEntriesAction,ViewFilterAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ShowQualifiedAction,ViewFilterAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ShowStaticVariablesAction,ViewFilterAction,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ShowStratumAction,ShowStratumAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ShowSystemThreadsAction,ShowSystemThreadsAction,3
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ShowSystemThreadsAction,ViewFilterAction,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,ShowThreadGroups,ShowThreadGroups,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,StepIntoEditorSelectionHandler,StepIntoSelectionUtils,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,StepIntoSelectionHandler,StepIntoSelectionHandler,22
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,StepIntoSelectionHandler,ToggleBreakpointAdapter,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,StepIntoSelectionHyperlink,StepIntoSelectionUtils,1
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,StepIntoSelectionHyperlinkDetector,StepIntoSelectionUtils,2
org.eclipse.jdt.internal.debug.ui.actions,org.eclipse.jdt.internal.debug.ui.actions,StepIntoSelectionUtils,ActionDelegateHelper,2
